"Table 17. Alcohol Dependence in the Past Year, by Age Group and State: Estimated Numbers (in Thousands), Annual Averages Based on 2013 and 2014 NSDUHs  ",,,,,,,,,,,,,,,,
NOTE: Dependence is based on the definition found in the 4th edition of the Diagnostic and Statistical Manual of Mental Disorders (DSM-IV).,,,,,,,,,,,,,,,,
"NOTE: State and census region estimates, along with the 95 percent Bayesian confidence (credible) intervals, are based on a survey-weighted hierarchical Bayes estimation approach and generated by Markov Chain Monte Carlo techniques. For the ""Total U.S."" row, design-based (direct) estimates and corresponding 95 percent confidence intervals are given.",,,,,,,,,,,,,,,,
"NOTE: The column labeled ""Order"" can be used to sort the data to the original sort order.",,,,,,,,,,,,,,,,
"Source: SAMHSA, Center for Behavioral Health Statistics and Quality, National Survey on Drug Use and Health, 2013 and 2014.",,,,,,,,,,,,,,,,
Order,State,"12 or Older Estimate","12 or Older 95% CI (Lower)","12 or Older 95% CI (Upper)","12-17 Estimate","12-17 95% CI (Lower)","12-17 95% CI (Upper)","18-25 Estimate","18-25 95% CI (Lower)","18-25 95% CI (Upper)","26 or Older Estimate","26 or Older 95% CI (Lower)","26 or Older 95% CI (Upper)","18 or Older Estimate","18 or Older 95% CI (Lower)","18 or Older 95% CI (Upper)"
22,Kansas,78,63,98,3,2,4,18,14,24,57,43,76,76,60,95
23,Kentucky,93,71,121,3,2,5,22,16,29,68,49,94,90,69,118
24,Louisiana,120,95,151,3,2,5,29,22,38,88,66,116,117,92,148
25,Maine,31,24,40,1,1,1,6,5,8,24,17,32,30,23,38
26,Maryland,151,119,192,4,3,6,33,24,43,115,87,153,148,116,188
27,Massachusetts,160,125,205,5,3,7,41,31,55,114,84,155,156,121,200
28,Michigan,253,218,295,8,6,10,67,56,80,179,146,218,246,210,287
29,Minnesota,121,95,155,4,3,6,29,22,38,88,65,119,117,91,151
30,Mississippi,74,59,93,2,1,3,18,14,24,54,41,72,72,57,91
31,Missouri,141,111,179,5,3,7,34,26,45,102,76,137,136,107,174
32,Montana,30,24,37,1,1,1,7,6,10,21,16,28,29,23,36
33,Nebraska,53,42,66,2,1,2,15,11,19,37,28,49,51,41,64
34,Nevada,76,60,96,2,2,3,17,13,23,56,42,74,74,58,93
35,New Hampshire,40,32,50,1,1,2,10,8,13,29,22,38,39,31,49
36,New Jersey,210,165,268,7,5,10,43,32,56,160,120,215,203,158,260
37,New Mexico,58,46,75,2,1,3,13,10,18,43,32,58,57,44,73
38,New York,546,470,634,15,11,21,125,103,151,406,336,489,531,455,618
39,North Carolina,237,187,299,7,5,10,51,40,66,178,134,237,230,181,291
40,North Dakota,21,17,26,1,0,1,7,5,9,14,11,18,21,17,26
41,Ohio,302,258,352,9,7,12,62,51,75,230,190,279,293,250,343
42,Oklahoma,90,70,115,3,2,4,20,15,26,67,50,92,87,68,112
43,Oregon,107,85,135,3,2,5,25,19,32,79,60,105,104,82,131
44,Pennsylvania,302,256,356,9,7,12,73,60,87,220,179,271,293,248,346
45,Rhode Island,33,26,41,1,1,1,9,7,12,23,17,30,32,25,40
46,South Carolina,117,92,149,3,2,5,28,21,37,86,64,116,114,89,146
47,South Dakota,24,19,29,1,0,1,6,5,8,16,12,22,23,18,29
48,Tennessee,136,105,176,5,3,7,33,25,45,98,72,134,132,101,171
49,Texas,627,542,724,25,19,34,154,129,183,448,373,537,601,518,698
50,Utah,62,48,79,3,2,4,18,14,24,40,29,56,59,45,76
51,Vermont,18,15,23,1,0,1,5,3,6,13,10,18,18,14,23
52,Virginia,224,182,275,6,4,9,60,47,76,159,123,204,218,177,269
53,Washington,166,132,208,6,4,8,40,30,52,120,91,159,160,126,202
54,West Virginia,48,38,61,2,1,2,10,8,13,36,27,48,46,37,59
55,Wisconsin,163,130,203,6,4,9,44,34,57,113,85,149,157,125,197
56,Wyoming,17,14,22,1,0,1,4,3,6,12,9,16,17,13,21
