"Table 21. Needing But Not Receiving Treatment for Illicit Drug Use in the Past Year, by Age Group and State: Estimated Numbers (in Thousands), Annual Averages Based on 2013 and 2014 NSDUHs  ",,,,,,,,,,,,,,,,
"NOTE: Needing But Not Receiving Treatment refers to respondents classified as needing treatment for illicit drugs, but not receiving treatment for an illicit drug problem at a specialty facility (i.e., drug and alcohol rehabilitation facilities [inpatient or outpatient], hospitals [inpatient only], or mental health centers). Illicit Drugs include marijuana/hashish, cocaine (including crack), inhalants, hallucinogens, heroin, or prescription-type psychotherapeutics used nonmedically, including data from original methamphetamine questions but not including new methamphetamine items added in 2005 and 2006. ",,,,,,,,,,,,,,,,
"NOTE: State and census region estimates, along with the 95 percent Bayesian confidence (credible) intervals, are based on a survey-weighted hierarchical Bayes estimation approach and generated by Markov Chain Monte Carlo techniques. For the ""Total U.S."" row, design-based (direct) estimates and corresponding 95 percent confidence intervals are given.",,,,,,,,,,,,,,,,
"NOTE: The column labeled ""Order"" can be used to sort the data to the original sort order.",,,,,,,,,,,,,,,,
"Source: SAMHSA, Center for Behavioral Health Statistics and Quality, National Survey on Drug Use and Health, 2013 and 2014.",,,,,,,,,,,,,,,,
Order,State,"12 or Older Estimate","12 or Older 95% CI (Lower)","12 or Older 95% CI (Upper)","12-17 Estimate","12-17 95% CI (Lower)","12-17 95% CI (Upper)","18-25 Estimate","18-25 95% CI (Lower)","18-25 95% CI (Upper)","26 or Older Estimate","26 or Older 95% CI (Lower)","26 or Older 95% CI (Upper)","18 or Older Estimate","18 or Older 95% CI (Lower)","18 or Older 95% CI (Upper)"
25,Maine,26,21,33,3,2,4,9,7,12,14,10,20,23,18,30
26,Maryland,123,99,154,16,12,22,47,37,58,60,42,86,107,84,136
27,Massachusetts,156,124,196,17,13,22,59,46,74,80,56,115,139,108,177
28,Michigan,181,155,212,24,20,30,64,54,75,93,72,121,157,132,187
29,Minnesota,97,76,124,11,8,15,34,27,44,52,36,75,87,67,112
30,Mississippi,59,47,73,7,5,10,20,16,25,31,22,44,51,40,65
31,Missouri,112,89,142,13,10,18,45,35,58,54,37,78,99,77,127
32,Montana,17,13,21,2,2,3,7,5,8,8,6,12,15,12,19
33,Nebraska,33,26,41,5,4,7,12,10,16,16,11,23,28,22,36
34,Nevada,55,43,70,8,6,10,19,15,24,29,20,42,47,36,62
35,New Hampshire,27,22,34,4,3,5,10,8,13,13,9,20,24,18,31
36,New Jersey,160,127,201,21,15,28,58,46,71,82,57,118,139,109,179
37,New Mexico,44,34,57,6,4,8,13,10,17,25,17,37,38,28,51
38,New York,420,360,490,44,35,54,140,118,165,237,187,300,376,318,445
39,North Carolina,201,162,249,26,20,34,71,57,88,105,75,145,175,139,221
40,North Dakota,12,10,15,1,1,2,5,4,7,6,4,8,11,9,14
41,Ohio,229,196,267,27,22,33,80,68,95,122,95,155,202,171,239
42,Oklahoma,64,50,81,8,6,11,25,20,32,30,20,46,56,43,73
43,Oregon,89,71,111,12,9,15,30,24,37,48,34,68,78,61,99
44,Pennsylvania,253,215,297,26,21,33,88,75,104,138,107,179,227,190,270
45,Rhode Island,26,20,33,3,2,4,9,7,12,14,10,19,23,18,30
46,South Carolina,89,70,113,11,8,15,33,26,43,45,31,65,78,61,102
47,South Dakota,13,10,17,2,1,2,5,4,7,6,4,9,12,9,15
48,Tennessee,116,92,146,15,11,21,41,31,52,60,42,86,101,78,130
49,Texas,441,376,516,76,61,94,159,134,189,206,157,269,365,304,437
50,Utah,55,44,69,10,7,13,21,17,27,24,17,35,46,36,58
51,Vermont,14,12,18,1,1,2,6,5,7,7,5,10,13,10,17
52,Virginia,154,123,193,17,13,23,59,47,74,78,54,110,137,107,175
53,Washington,141,113,177,17,13,23,48,37,61,77,55,107,124,97,159
54,West Virginia,42,33,52,4,3,5,14,11,18,24,17,34,38,30,48
55,Wisconsin,112,88,140,16,12,21,39,31,50,56,39,80,96,74,123
56,Wyoming,9,7,12,1,1,2,3,3,5,5,3,7,8,6,10
