"Table 2. Marijuana Use in the Past Year, by Age Group and State: Estimated Numbers (in Thousands), Annual Averages Based on 2013 and 2014 NSDUHs  ",,,,,,,,,,,,,,,,
"NOTE: State and census region estimates, along with the 95 percent Bayesian confidence (credible) intervals, are based on a survey-weighted hierarchical Bayes estimation approach and generated by Markov Chain Monte Carlo techniques. For the ""Total U.S."" row, design-based (direct) estimates and corresponding 95 percent confidence intervals are given.",,,,,,,,,,,,,,,,
"NOTE: The column labeled ""Order"" can be used to sort the data to the original sort order.",,,,,,,,,,,,,,,,
"Source: SAMHSA, Center for Behavioral Health Statistics and Quality, National Survey on Drug Use and Health, 2013 and 2014.",,,,,,,,,,,,,,,,
Order,State,"12 or Older Estimate","12 or Older 95% CI (Lower)","12 or Older 95% CI (Upper)","12-17 Estimate","12-17 95% CI (Lower)","12-17 95% CI (Upper)","18-25 Estimate","18-25 95% CI (Lower)","18-25 95% CI (Upper)","26 or Older Estimate","26 or Older 95% CI (Lower)","26 or Older 95% CI (Upper)","18 or Older Estimate","18 or Older 95% CI (Lower)","18 or Older 95% CI (Upper)"
24,Louisiana,425,367,491,43,35,51,143,127,162,239,191,297,382,327,445
25,Maine,224,198,254,16,14,19,54,49,59,155,130,183,208,183,237
26,Maryland,670,581,769,68,57,81,229,206,254,372,299,461,601,518,697
27,Massachusetts,989,875,"1,114",76,64,90,334,303,366,579,479,696,913,802,"1,035"
28,Michigan,"1,304","1,214","1,399",120,108,134,391,364,418,793,714,879,"1,183","1,097","1,275"
29,Minnesota,553,480,635,50,41,60,188,168,210,315,255,389,504,434,582
30,Mississippi,229,195,267,26,21,31,86,75,98,117,91,150,203,172,239
31,Missouri,639,555,734,59,49,70,219,194,245,362,291,447,580,500,672
32,Montana,120,105,138,10,8,12,33,30,37,77,63,93,110,95,127
33,Nebraska,158,136,183,17,14,21,61,54,69,80,63,102,141,121,165
34,Nevada,304,262,351,32,27,38,90,79,101,182,147,225,272,232,317
35,New Hampshire,194,172,217,18,15,21,63,57,68,113,94,135,176,155,198
36,New Jersey,844,732,970,90,76,106,268,240,298,485,390,601,754,647,875
37,New Mexico,267,230,308,27,22,31,72,64,81,168,136,206,240,206,280
38,New York,"2,372","2,203","2,553",201,180,224,728,676,782,"1,443","1,292","1,611","2,172","2,006","2,349"
39,North Carolina,986,863,"1,124",98,83,116,307,274,343,580,475,707,888,770,"1,021"
40,North Dakota,62,53,71,5,4,6,27,24,30,29,23,37,56,49,65
41,Ohio,"1,122","1,033","1,217",105,93,119,381,353,411,635,559,721,"1,017",931,"1,109"
42,Oklahoma,338,291,391,36,29,43,121,107,136,181,143,229,302,258,353
43,Oregon,649,574,732,53,46,62,157,142,174,439,371,516,596,523,676
44,Pennsylvania,"1,265","1,166","1,372",116,103,131,445,413,478,704,618,801,"1,149","1,052","1,253"
45,Rhode Island,170,152,191,13,11,15,58,52,64,100,84,118,158,139,178
46,South Carolina,460,399,529,45,38,54,149,131,168,265,214,327,414,356,480
47,South Dakota,62,53,72,7,5,8,23,20,26,33,26,42,55,47,65
48,Tennessee,560,479,650,59,48,71,179,155,205,322,258,401,501,425,587
49,Texas,"2,043","1,883","2,216",251,224,281,760,701,822,"1,032",898,"1,183","1,792","1,639","1,959"
50,Utah,224,192,262,29,23,35,84,72,98,111,87,142,196,166,231
51,Vermont,108,97,121,8,7,9,34,31,37,66,56,78,100,89,113
52,Virginia,891,785,"1,010",79,66,93,290,260,322,523,433,630,813,711,927
53,Washington,"1,105",984,"1,236",93,79,109,271,242,300,741,635,861,"1,012",896,"1,138"
54,West Virginia,172,148,199,14,12,17,54,47,62,104,84,128,158,135,184
55,Wisconsin,572,497,657,63,52,75,200,178,225,309,247,384,509,438,590
56,Wyoming,51,44,60,5,4,6,18,15,20,29,23,36,46,39,54
