"Table 11. Perceptions of Great Risk of Having Five or More Drinks of an Alcoholic Beverage Once or Twice a Week, by Age Group and State: Estimated Numbers (in Thousands), Annual Averages Based on 2012 and 2013 NSDUHs ",,,,,,,,,,,,,,,,
"NOTE: State and census region estimates, along with the 95 percent Bayesian confidence (credible) intervals, are based on a survey-weighted hierarchical Bayes estimation approach and generated by Markov Chain Monte Carlo techniques. For the ""Total U.S."" row, design-based (direct) estimates and corresponding 95 percent confidence intervals are given.",,,,,,,,,,,,,,,,
"NOTE: The column labeled ""Order"" can be used to sort the data to the original sort order.",,,,,,,,,,,,,,,,
"Source: SAMHSA, Center for Behavioral Health Statistics and Quality, National Survey on Drug Use and Health, 2012 and 2013.",,,,,,,,,,,,,,,,
Order,State,"12 or Older Estimate","12 or Older 95% CI (Lower)","12 or Older 95% CI (Upper)","12-17 Estimate","12-17 95% CI (Lower)","12-17 95% CI (Upper)","18-25 Estimate","18-25 95% CI (Lower)","18-25 95% CI (Upper)","26 or Older Estimate","26 or Older 95% CI (Lower)","26 or Older 95% CI (Upper)","18 or Older Estimate","18 or Older 95% CI (Lower)","18 or Older 95% CI (Upper)"
16,Georgia,"3,696","3,447","3,947",362,333,391,428,390,468,"2,906","2,670","3,144","3,334","3,091","3,580"
17,Hawaii,455,421,491,40,36,43,47,42,52,369,336,403,416,382,451
18,Idaho,530,492,570,50,45,54,56,51,63,424,388,462,481,443,520
19,Illinois,"4,222","4,050","4,394",393,373,413,444,418,470,"3,385","3,221","3,551","3,829","3,660","3,998"
20,Indiana,"2,061","1,901","2,226",212,194,232,217,194,242,"1,632","1,481","1,788","1,849","1,692","2,011"
21,Iowa,877,803,955,82,74,90,93,83,105,702,631,776,795,722,871
22,Kansas,854,783,927,83,75,90,87,77,98,684,618,753,771,702,843
23,Kentucky,"1,484","1,380","1,590",119,108,130,152,137,168,"1,213","1,112","1,315","1,365","1,262","1,470"
24,Louisiana,"1,578","1,474","1,683",151,139,163,191,174,210,"1,236","1,138","1,335","1,427","1,325","1,531"
25,Maine,421,386,456,34,31,38,36,32,40,351,318,385,386,352,421
26,Maryland,"2,070","1,923","2,221",190,174,206,222,200,245,"1,659","1,519","1,801","1,880","1,735","2,028"
27,Massachusetts,"2,089","1,926","2,257",168,152,184,206,180,233,"1,715","1,560","1,876","1,921","1,761","2,086"
28,Michigan,"3,367","3,232","3,503",303,288,319,357,337,378,"2,707","2,576","2,839","3,064","2,930","3,199"
29,Minnesota,"1,601","1,463","1,745",146,132,161,142,124,162,"1,313","1,181","1,450","1,455","1,319","1,596"
30,Mississippi,"1,105","1,030","1,180",103,95,111,134,123,147,868,797,939,"1,002",929,"1,076"
31,Missouri,"1,789","1,648","1,934",178,162,194,203,182,225,"1,408","1,275","1,547","1,611","1,473","1,754"
32,Montana,309,284,334,26,24,29,27,24,31,255,231,279,282,258,307
33,Nebraska,593,548,639,57,52,62,56,50,63,480,437,523,536,493,581
34,Nevada,"1,016",942,"1,091",85,78,93,104,94,115,826,757,897,931,858,"1,004"
35,New Hampshire,398,366,431,32,29,36,30,26,34,335,305,367,365,334,398
36,New Jersey,"3,192","2,953","3,434",268,244,292,298,266,332,"2,626","2,399","2,857","2,924","2,691","3,161"
37,New Mexico,775,723,828,63,57,69,89,81,98,623,573,672,712,661,764
38,New York,"7,157","6,863","7,452",597,568,626,784,740,829,"5,776","5,493","6,062","6,560","6,270","6,851"
39,North Carolina,"3,416","3,167","3,669",312,284,341,385,348,424,"2,719","2,484","2,958","3,104","2,860","3,352"
40,North Dakota,200,183,217,18,16,19,24,21,28,157,142,174,182,166,199
41,Ohio,"3,536","3,387","3,686",343,327,359,357,335,379,"2,836","2,692","2,984","3,193","3,045","3,342"
42,Oklahoma,"1,275","1,182","1,369",115,105,125,146,132,162,"1,013",925,"1,103","1,160","1,068","1,253"
43,Oregon,"1,268","1,169","1,370",104,94,115,125,111,140,"1,039",946,"1,135","1,164","1,066","1,264"
44,Pennsylvania,"3,993","3,814","4,176",370,353,388,410,386,435,"3,213","3,039","3,390","3,623","3,445","3,804"
45,Rhode Island,335,308,362,29,26,32,37,33,41,269,244,295,306,279,333
46,South Carolina,"1,711","1,591","1,833",152,140,165,174,157,193,"1,385","1,270","1,501","1,559","1,441","1,679"
47,South Dakota,243,223,263,24,22,26,25,22,29,194,175,213,219,200,239
48,Tennessee,"2,491","2,321","2,662",213,196,231,267,243,292,"2,010","1,847","2,175","2,278","2,110","2,447"
49,Texas,"9,412","9,067","9,756",952,906,999,"1,098","1,041","1,156","7,361","7,030","7,695","8,459","8,119","8,799"
50,Utah,"1,012",947,"1,078",126,115,137,141,128,154,746,685,807,886,823,950
51,Vermont,205,189,222,14,12,15,19,17,21,173,157,189,192,175,208
52,Virginia,"2,772","2,565","2,982",262,240,284,286,254,320,"2,224","2,030","2,423","2,510","2,307","2,717"
53,Washington,"2,463","2,289","2,639",203,185,221,234,209,261,"2,026","1,860","2,194","2,260","2,089","2,434"
54,West Virginia,658,611,705,50,46,54,62,56,69,546,501,591,608,561,655
55,Wisconsin,"1,652","1,509","1,802",154,139,170,171,152,191,"1,327","1,191","1,471","1,498","1,357","1,646"
56,Wyoming,174,160,188,16,14,17,18,16,20,141,128,154,159,145,172
